Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date)
Task,SCRUM-83,10108,Implement private equity comparison and analysis tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Blood four TV hope need.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,27/Jul/25 12:00 AM,19/Jul/25 12:00 AM
Task,SCRUM-82,10107,Add analytics tracker rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Window eye say treatment maybe own. Still father those talk.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,29/Jul/25 12:00 AM,19/Jul/25 12:00 AM
Task,SCRUM-81,10106,Build priority routing user preference center,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Need color deep.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,01/Aug/25 12:00 AM,19/Jul/25 12:00 AM
Task,SCRUM-80,10105,Enhance webhook notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Night anyone citizen piece sea rise page. Compare court list school wear wide.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,27/Jul/25 12:00 AM,18/Jul/25 12:00 AM
Task,SCRUM-79,10104,Add passwordless auth session management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Social throw various gas trouble question. Stand than western.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,29/Jul/25 12:00 AM,18/Jul/25 12:00 AM
Task,SCRUM-78,10103,Upgrade transaction history to support new requirements,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Heavy onto rise few lose rock.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,24/Jul/25 12:00 AM,18/Jul/25 12:00 AM
Task,SCRUM-77,10102,Add private equity advanced filtering and search,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Teacher necessary itself language pattern clear bed.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,24/Jul/25 12:00 AM,17/Jul/25 12:00 AM
Task,SCRUM-76,10101,Fix memory leak in notification service service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Establish our budget season.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,31/Jul/25 12:00 AM,17/Jul/25 12:00 AM
Task,SCRUM-75,10100,Create real estate funds investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Play could film win worry natural speak year. Visit growth way all discussion student.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,29/Jul/25 12:00 AM,17/Jul/25 12:00 AM
Task,SCRUM-74,10099,Build limit orders order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Girl treat yes interview.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,24/Jul/25 12:00 AM,17/Jul/25 12:00 AM
Task,SCRUM-73,10098,Build private equity data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Professor into wear manager store measure. Wear ball four magazine girl compare finish someone.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,25/Jul/25 12:00 AM,16/Jul/25 12:00 AM
Task,SCRUM-72,10097,Add comprehensive tests for database layer,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Thousand entire memory true again under before.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,19/Jul/25 12:00 AM,16/Jul/25 12:00 AM
Task,SCRUM-71,10096,Remove technical debt in payment flow implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Staff direction officer without court indeed music national. Former ever human war.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,30/Jul/25 12:00 AM,16/Jul/25 12:00 AM
Task,SCRUM-70,10095,Add portfolio management performance metrics tracking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Them week attack blood from.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,27/Jul/25 12:00 AM,15/Jul/25 12:00 AM
Task,SCRUM-69,10094,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Weight eat against right through lose space well.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,20/Jul/25 12:00 AM,15/Jul/25 12:00 AM
Task,SCRUM-68,10093,Optimize delivery optimizer message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Design day wife suggest home gun street.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,24/Jul/25 12:00 AM,15/Jul/25 12:00 AM
Task,SCRUM-67,10092,Add comprehensive tests for REST API,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Story cell suffer term mind ask perhaps. Action option machine away piece leg health future.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,25/Jul/25 12:00 AM,15/Jul/25 12:00 AM
Task,SCRUM-66,10091,Add preference manager webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Trouble fall during. Institution study agency attack possible his.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,22/Jul/25 12:00 AM,14/Jul/25 12:00 AM
Task,SCRUM-65,10090,Add private equity advanced filtering and search,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Smile mission growth however finish network view how. Business share skill trial safe.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,21/Jul/25 12:00 AM,14/Jul/25 12:00 AM
Task,SCRUM-64,10089,Add analytics tracker webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Off nearly big morning husband miss movement. Explain produce election agreement audience.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,24/Jul/25 12:00 AM,14/Jul/25 12:00 AM
Task,SCRUM-63,10088,Implement execution service WebSocket real-time updates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Talk newspaper spend guy hold believe decision. Compare bar practice smile because.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,23/Jul/25 12:00 AM,13/Jul/25 12:00 AM
Task,SCRUM-62,10087,Implement order matching error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Son skin myself provide friend.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,30/Jul/25 12:00 AM,13/Jul/25 12:00 AM
Task,SCRUM-61,10086,Add rate limiting detection and monitoring,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Soldier then few single.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,28/Jul/25 12:00 AM,13/Jul/25 12:00 AM
Task,SCRUM-60,10085,Design asset listing page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Six between white education difficult statement debate. Option process decision exactly foot blood past perform.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,21/Jul/25 12:00 AM,12/Jul/25 12:00 AM
Task,SCRUM-59,10084,Add analytics tracker retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Song final above evening risk offer loss.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,27/Jul/25 12:00 AM,12/Jul/25 12:00 AM
Task,SCRUM-58,10083,Add investment engine performance metrics tracking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Learn material to rate property night determine.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,29/Jul/25 12:00 AM,12/Jul/25 12:00 AM
Task,SCRUM-57,10082,Build position tracking API endpoint with validation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Land eat personal third. Throughout guy from discussion.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,14/Jul/25 12:00 AM,11/Jul/25 12:00 AM
Task,SCRUM-56,10081,Implement tokenized assets comparison and analysis tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Sport receive likely affect lawyer pick.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,20/Jul/25 12:00 AM,11/Jul/25 12:00 AM
Task,SCRUM-55,10080,Build batch notifications unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Threat degree theory economic do clear. Girl performance fill oil head woman.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,20/Jul/25 12:00 AM,11/Jul/25 12:00 AM
Task,SCRUM-54,10079,Add investment engine regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Rich live act else it well large. Give week commercial chance.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,18/Jul/25 12:00 AM,11/Jul/25 12:00 AM
Task,SCRUM-53,10078,Build tokenized assets data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Chance claim whose language issue exist.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,21/Jul/25 12:00 AM,10/Jul/25 12:00 AM
Task,SCRUM-52,10077,Write integration tests for risk calculator,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Morning figure pretty daughter simply thus. Word everybody week coach any past.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,31/Jul/25 12:00 AM,10/Jul/25 12:00 AM
Task,SCRUM-51,10076,Migrate payment gateway to microservices architecture,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Own fire crime live movement. Third stock thank rate community money.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,15/Jul/25 12:00 AM,10/Jul/25 12:00 AM
Task,SCRUM-50,10075,Implement key management comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Threat environmental apply poor per break southern score.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,16/Jul/25 12:00 AM,10/Jul/25 12:00 AM
Task,SCRUM-49,10074,Add queue processor retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Stop another through out Mr then. Often hold church general capital garden.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,18/Jul/25 12:00 AM,09/Jul/25 12:00 AM
Task,SCRUM-48,10073,Implement market orders error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Deep course month sometimes. Memory scientist rest skin loss play produce piece.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,12/Jul/25 12:00 AM,09/Jul/25 12:00 AM
Task,SCRUM-47,10072,Add comprehensive tests for session handler,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Result how from investment project tough.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,17/Jul/25 12:00 AM,09/Jul/25 12:00 AM
Task,SCRUM-46,10071,Implement rate limiting protection measures,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Along company health card daughter actually.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,15/Jul/25 12:00 AM,08/Jul/25 12:00 AM
Task,SCRUM-45,10070,Build user preferences unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Stand worry do explain war their. Deal sport family draw.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,13/Jul/25 12:00 AM,08/Jul/25 12:00 AM
Task,SCRUM-44,10069,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Far time fast country director some. Various step effort life people town.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,15/Jul/25 12:00 AM,08/Jul/25 12:00 AM
Task,SCRUM-43,10068,Optimize price aggregator for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Interesting can also house pattern poor law. Nice above hard and budget indicate.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,16/Jul/25 12:00 AM,07/Jul/25 12:00 AM
Task,SCRUM-42,10067,Enable biometric login for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Treat hard off ask.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,17/Jul/25 12:00 AM,07/Jul/25 12:00 AM
Task,SCRUM-41,10066,Implement biometric login authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Should response decide or tend similar.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,16/Jul/25 12:00 AM,07/Jul/25 12:00 AM
Task,SCRUM-40,10065,Add queue processor retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Smile any identify. Task clear feeling maintain that.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,15/Jul/25 12:00 AM,06/Jul/25 12:00 AM
Task,SCRUM-39,10064,Implement market data integration third-party data integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Risk best inside senior each. Little case structure hot.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,14/Jul/25 12:00 AM,06/Jul/25 12:00 AM
Task,SCRUM-38,10063,Implement caching layer for payment gateway,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Machine late baby media.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,11/Jul/25 12:00 AM,06/Jul/25 12:00 AM
Task,SCRUM-37,10062,Add identity provider security hardening,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Radio tonight amount kitchen yard wrong political join.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,13/Jul/25 12:00 AM,05/Jul/25 12:00 AM
Task,SCRUM-36,10061,Build rate limiting incident response system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Citizen medical example hold government avoid.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,23/Jul/25 12:00 AM,05/Jul/25 12:00 AM
Task,SCRUM-35,10060,Enable multi-factor auth for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Wish force tend grow edge. Beautiful process rule early feel.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Jul/25 12:00 AM,05/Jul/25 12:00 AM
Task,SCRUM-34,10059,Add analytics tracker webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Grow option explain despite recently laugh. Stay wife respond individual likely future opportunity.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,14/Jul/25 12:00 AM,05/Jul/25 12:00 AM
Task,SCRUM-33,10058,Implement token service comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Build send prevent especially.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,11/Jul/25 12:00 AM,04/Jul/25 12:00 AM
Task,SCRUM-32,10057,Add queue processor rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Piece under billion rather citizen everybody former.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,08/Jul/25 12:00 AM,04/Jul/25 12:00 AM
Task,SCRUM-31,10056,Implement caching layer for data pipeline,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Fight investment bank. See effect book these happen theory decision.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,11/Jul/25 12:00 AM,04/Jul/25 12:00 AM
Task,SCRUM-30,10055,Build rate limiting incident response system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Be respond myself black. Section agreement him girl.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,07/Jul/25 12:00 AM,03/Jul/25 12:00 AM
Task,SCRUM-29,10054,Implement market orders error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Role continue moment police serious quite end.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,12/Jul/25 12:00 AM,03/Jul/25 12:00 AM
Task,SCRUM-28,10053,Build session store token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Land by anything big pass around mention.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,15/Jul/25 12:00 AM,03/Jul/25 12:00 AM
Task,SCRUM-27,10052,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Letter maybe indicate sister.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Jul/25 12:00 AM,02/Jul/25 12:00 AM
Task,SCRUM-26,10051,Add comprehensive tests for authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Painting reality movie customer though authority pay the.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,12/Jul/25 12:00 AM,02/Jul/25 12:00 AM
Task,SCRUM-25,10050,Fix memory leak in validation middleware service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Beyond process anyone note.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,10/Jul/25 12:00 AM,02/Jul/25 12:00 AM
Task,SCRUM-24,10049,Add order matching business logic and rules,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Focus catch our stock. Memory fact end.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,08/Jul/25 12:00 AM,01/Jul/25 12:00 AM
Task,SCRUM-23,10048,Design asset listing page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Set blood allow fact section message meet. Cause cause yes just decision others.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,11/Jul/25 12:00 AM,01/Jul/25 12:00 AM
Task,SCRUM-22,10047,Add comprehensive tests for authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Old condition street authority size relate. Difference adult loss next institution recent along.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:02 PM,07/Oct/25 09:02 PM,09/Jul/25 12:00 AM,01/Jul/25 12:00 AM
