Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date),Created_dt,Due_date_dt,Start_date_dt,Updated_dt,Duration_days,Hours_per_ticket,Cost_per_ticket,Period,Week_Period,Week_Start
Task,FT-348,10482,Add analytics tracker retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Knowledge nor next agency and dog movie.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-21,2025-09-18,2025-09-19,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-347,10706,Add device fingerprinting session management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Interview even fast from recent.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,19/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-19,2025-09-18,2025-09-19,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-346,10481,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Executive speak reflect support certain win.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-20,2025-09-18,2025-09-19,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-345,10615,Implement scheduled messages A/B testing framework,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Require front admit structure drop. Learn provide middle.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-21,2025-09-18,2025-09-19,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-344,10614,Implement key management comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Career author so because Congress six. Save model nation explain majority.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,19/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-19,2025-09-18,2025-09-19,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-343,10429,Create private equity investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Board follow positive rest card begin.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,18/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-21,2025-09-18,2025-09-20,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-342,10613,Build analytics dashboard detailed asset view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Receive media very stock after seem seat evidence.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,18/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-21,2025-09-18,2025-09-20,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-341,10612,Build asset listing detailed asset view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Control suddenly force few human staff cut. Heart including Mr middle.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,19/Sep/25 12:00 AM,18/Sep/25 12:00 AM,2025-09-18,2025-09-19,2025-09-18,2025-09-19,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-358,10708,Implement priority routing delivery tracking and analytics,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Imagine behind fast lead win wind. Use try positive lot interesting.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-22,2025-09-19,2025-09-21,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-357,10619,Create order matching admin dashboard view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Quite stop trip.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,In Progress,,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,20/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-20,2025-09-19,2025-09-20,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-356,10433,Implement device fingerprinting authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Hit effort type live look keep hard. Listen certain top seek sea.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-22,2025-09-19,2025-09-21,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-355,10432,Implement scheduled messages delivery tracking and analytics,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Participant along outside she deal camera.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,19/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-23,2025-09-19,2025-09-22,4,32,1600.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-354,10618,Build asset listing risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Buy professor according term cost. Between carry skin our.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,19/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-23,2025-09-19,2025-09-22,4,32,1600.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-353,10707,Optimize user profile database queries,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Him similar foreign economic. Size family someone mention good human.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,19/Sep/25 12:00 AM,23/Sep/25 12:00 AM,26/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-26,2025-09-19,2025-09-23,7,56,2800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-352,10431,Implement OAuth 2.0 authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Nearly boy final dinner.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,22/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-22,2025-09-19,2025-09-20,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-351,10617,Upgrade account balance to support new requirements,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Moment pass morning throughout day. Career year future soldier call general member.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,20/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-20,2025-09-19,2025-09-20,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-350,10616,Refactor user management to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Easy bed open recognize land response on successful.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,19/Sep/25 12:00 AM,2025-09-19,2025-09-21,2025-09-19,2025-09-20,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-366,10713,Implement order matching core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Commercial maintain age continue husband. Operation occur wide stay simply citizen.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-22,2025-09-20,2025-09-21,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-365,10712,Optimize notification hub message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Reflect purpose people ask bar dog. Central set new happen first blue.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,21/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-21,2025-09-20,2025-09-21,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-364,10435,Create crypto assets investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Art natural live show short claim car third.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,21/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-21,2025-09-20,2025-09-21,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-363,10434,Enable biometric login for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Everyone across chair again.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-22,2025-09-20,2025-09-21,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-362,10711,Implement identity provider comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Miss through whether half relate.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,24/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-24,2025-09-20,2025-09-21,4,32,1600.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-361,10710,Design market overview page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Friend perhaps always might rise daughter. Put include account painting care general both.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-22,2025-09-20,2025-09-21,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-360,10709,Build user preferences unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Enter leg base government whether sea black. However represent course strong.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,23/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-23,2025-09-20,2025-09-21,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-359,10483,Migrate account service to microservices architecture,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Hit use sport play north more.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,21/Sep/25 12:00 AM,20/Sep/25 12:00 AM,2025-09-20,2025-09-21,2025-09-20,2025-09-21,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-374,10438,Build NFT marketplace data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Way over draw decision performance wear. Mean modern friend stop want film throughout.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-23,2025-09-21,2025-09-22,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-373,10716,Add template engine rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Early least particularly finish off reflect.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,24/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-24,2025-09-21,2025-09-22,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-372,10437,Design analytics dashboard page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Whom between piece.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-23,2025-09-21,2025-09-22,2,16,800.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-371,10484,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Draw face property painting always name central majority. Point meeting write.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,22/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-22,2025-09-21,2025-09-22,1,8,400.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-370,10715,Fix memory leak in REST API service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Wall well machine find reduce. Single despite which agree prove concern father.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,21/Sep/25 12:00 AM,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-25,2025-09-21,2025-09-24,4,32,1600.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-369,10620,Build SQL injection defense incident response system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Hand article break really argue generation food.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,21/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-26,2025-09-21,2025-09-24,5,40,2000.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-368,10714,Upgrade account balance to support new requirements,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Writer suggest along certainly.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,21/Sep/25 12:00 AM,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-24,2025-09-21,2025-09-23,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-367,10436,Implement stop loss error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Yeah happy just trip. They stuff party not begin.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,24/Sep/25 12:00 AM,21/Sep/25 12:00 AM,2025-09-21,2025-09-24,2025-09-21,2025-09-22,3,24,1200.0,Post-Claude,2025-09-15/2025-09-21,2025-09-15
Task,FT-383,10623,Create real-time pricing admin dashboard view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. But fight property group.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,22/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-26,2025-09-22,2025-09-24,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-382,10440,Implement OAuth 2.0 password security policy,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Short near list catch gun away.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,22/Sep/25 12:00 AM,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-27,2025-09-22,2025-09-26,5,40,2000.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-381,10488,Implement session store comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Beat question baby entire media better until.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,26/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-26,2025-09-22,2025-09-23,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-380,10487,Implement compliance third-party data integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Challenge trade church way for. Discussion in field world that.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-24,2025-09-22,2025-09-23,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-379,10486,Add comprehensive tests for session handler,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Measure student kind likely still personal.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,23/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-23,2025-09-22,2025-09-23,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-378,10439,Build scheduled messages unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Candidate international hit table.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-24,2025-09-22,2025-09-23,2,16,800.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-377,10622,Add alternative assets regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Better director maintain every but. Live artist daughter nothing pass.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,23/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-23,2025-09-22,2025-09-23,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-376,10621,Add queue processor retry and fallback mechanism,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Suddenly administration owner yeah growth group participant. Body baby board beyond bag.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,23/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-23,2025-09-22,2025-09-23,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-375,10485,Add comprehensive tests for notification service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Campaign policy program itself arm part. Several six quite.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,22/Sep/25 12:00 AM,2025-09-22,2025-09-25,2025-09-22,2025-09-23,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-391,10443,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Six speak third room energy method reason. Threat even book late second kitchen mother.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-26,2025-09-23,2025-09-24,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-390,10442,Design market overview page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Director step general over kind. Mind check wide amount the three.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,28/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-28,2025-09-23,2025-09-25,5,40,2000.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-389,10719,Build portfolio tracker detailed asset view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. During girl ever however. Old foot PM try where of.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,27/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-27,2025-09-23,2025-09-25,4,32,1600.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-388,10718,Implement OAuth 2.0 authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Ask police community year out let describe class.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,24/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-24,2025-09-23,2025-09-24,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-387,10717,Create push notification notification templates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Resource another identify happen cause every pay air. Year range talk house various.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-26,2025-09-23,2025-09-24,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-386,10489,Enable session timeout for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Knowledge within against. Near trouble guy for front big article.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-26,2025-09-23,2025-09-25,3,24,1200.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
Task,FT-385,10441,Implement OAuth 2.0 password security policy,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. This institution trade culture visit fire. Role bring arm.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,In Progress,,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,24/Sep/25 12:00 AM,23/Sep/25 12:00 AM,2025-09-23,2025-09-24,2025-09-23,2025-09-24,1,8,400.0,Post-Claude,2025-09-22/2025-09-28,2025-09-22
