Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date)
Task,TRADE-316,10316,Implement real-time pricing error handling and retry logic,Part of the Trading Feature initiative. In which hold act little.,,,,,High,Done,Done,14/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,14/Sep/25 12:00 AM
Task,COMM-317,10317,Add analytics tracker webhook integration,Part of the Comms Platform initiative. Exactly them for take four quite.,,,,,Medium,Done,Done,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,18/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,TRADE-318,10318,Build settlement API endpoint with validation,Part of the Trading Feature initiative. Book environmental record yard turn policy professional. Could production and agreement myself left media.,,,,,Highest,Done,Done,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,LEG-319,10319,Refactor reporting module for better performance,Part of the Legacy Platform initiative. Seat several red and individual others situation. Fall prevent account it grow course.,,,,,Medium,Done,Done,15/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,AUTH-320,10320,Implement token service comprehensive audit logging,Part of the Auth Security initiative. Maintain own nearly side rise bed. Then yes stand.,,,,,High,Done,Done,15/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,COMM-321,10321,Build smart delivery unsubscribe and preference flow,Part of the Comms Platform initiative. Blue start single listen out.,,,,,Medium,Done,Done,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,LEG-322,10322,Update deprecated database layer API endpoints,Part of the Legacy Platform initiative. Back report couple American trip. Since long serious early deep bank card.,,,,,Medium,Done,Done,15/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,TRADE-323,10323,Implement trade confirmation core functionality,Part of the Trading Feature initiative. A military their apply administration.,,,,,Low,Done,Done,15/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,TRADE-324,10324,Design market data feed architecture and data models,Part of the Trading Feature initiative. Different where cultural from.,,,,,High,Done,Done,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,AUTH-325,10325,Enable session timeout for user login,Part of the Auth Security initiative. Cup administration cause lot nor evidence. Light look factor wait far argue.,,,,,Medium,Done,Done,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,15/Sep/25 12:00 AM
Task,AUTH-326,10326,Enable OAuth 2.0 for user login,Part of the Auth Security initiative. Movie down western. Democratic live trouble.,,,,,Low,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,AUTH-327,10327,Implement passwordless auth password security policy,Part of the Auth Security initiative. Crime both site realize million. Quickly computer even second body.,,,,,Highest,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,19/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,LEG-328,10328,Refactor user management to use async/await pattern,Part of the Legacy Platform initiative. Detail traditional message half general yard.,,,,,High,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,19/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,LEG-329,10329,Update {library} dependency to latest version,Part of the Legacy Platform initiative. Film knowledge like simply bar security such.,,,,,Medium,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,COMM-330,10330,Implement batch notifications A/B testing framework,Part of the Comms Platform initiative. Appear wear short movie establish time.,,,,,Medium,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,17/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,TRADE-331,10331,Implement real-time pricing error handling and retry logic,Part of the Trading Feature initiative. Certain event parent. Material year dream environmental.,,,,,High,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,17/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,LEG-332,10332,Implement caching layer for transaction processor,Part of the Legacy Platform initiative. Three explain ahead possible month. Available amount store agreement discover.,,,,,High,Done,Done,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,16/Sep/25 12:00 AM
Task,LEG-333,10333,Update {library} dependency to latest version,Part of the Legacy Platform initiative. Decade keep word grow week.,,,,,Low,In Progress,,17/Sep/25 12:00 AM,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,COMM-334,10334,Add delivery service rate limiting and throttling,Part of the Comms Platform initiative. Across too money course center bed.,,,,,Medium,Done,Done,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,18/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,ALT-335,10335,Design analytics dashboard page layout and UX,Part of the Alt Assets initiative. Specific rate fly pick push second seek. They act say likely.,,,,,Low,Done,Done,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,18/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,LEG-336,10336,Remove technical debt in payment flow implementation,Part of the Legacy Platform initiative. Chair power member teach history production class.,,,,,Medium,Done,Done,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,21/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,COMM-337,10337,Enhance communication hub analytics and reporting,Part of the Comms Platform initiative. Include hear capital fact hear.,,,,,Medium,Done,Done,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,COMM-338,10338,Implement scheduled messages A/B testing framework,Part of the Comms Platform initiative. Audience drive window surface. Wait red not rate.,,,,,Medium,Done,Done,17/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,AUTH-339,10339,Implement OAuth 2.0 authentication flow,Part of the Auth Security initiative. Road eat price.,,,,,High,Done,Done,17/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,COMM-340,10340,Create in-app message notification templates,Part of the Comms Platform initiative. Student admit decision.,,,,,High,Done,Done,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,20/Sep/25 12:00 AM,17/Sep/25 12:00 AM
Task,ALT-341,10341,Build asset listing detailed asset view,Part of the Alt Assets initiative. Control suddenly force few human staff cut. Heart including Mr middle.,,,,,Medium,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,19/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,ALT-342,10342,Build analytics dashboard detailed asset view,Part of the Alt Assets initiative. Receive media very stock after seem seat evidence.,,,,,Medium,Done,Done,18/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,ALT-343,10343,Create private equity investment workflow,Part of the Alt Assets initiative. Board follow positive rest card begin.,,,,,Medium,In Progress,,18/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,AUTH-344,10344,Implement key management comprehensive audit logging,Part of the Auth Security initiative. Career author so because Congress six. Save model nation explain majority.,,,,,Low,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,19/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,COMM-345,10345,Implement scheduled messages A/B testing framework,Part of the Comms Platform initiative. Require front admit structure drop. Learn provide middle.,,,,,High,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,COMM-346,10346,Enhance notification system analytics and reporting,Part of the Comms Platform initiative. Executive speak reflect support certain win.,,,,,Highest,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,AUTH-347,10347,Add device fingerprinting session management,Part of the Auth Security initiative. Interview even fast from recent.,,,,,Highest,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,19/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,COMM-348,10348,Add analytics tracker retry and fallback mechanism,Part of the Comms Platform initiative. Knowledge nor next agency and dog movie.,,,,,High,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,AUTH-349,10349,Implement token service comprehensive audit logging,Part of the Auth Security initiative. Finish address whose seem hour east ground. Anything impact central property.,,,,,Medium,Done,Done,18/Sep/25 12:00 AM,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,18/Sep/25 12:00 AM
Task,LEG-350,10350,Refactor user management to use async/await pattern,Part of the Legacy Platform initiative. Easy bed open recognize land response on successful.,,,,,High,Done,Done,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,LEG-351,10351,Upgrade account balance to support new requirements,Part of the Legacy Platform initiative. Moment pass morning throughout day. Career year future soldier call general member.,,,,,High,Done,Done,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,20/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,AUTH-352,10352,Implement OAuth 2.0 authentication flow,Part of the Auth Security initiative. Nearly boy final dinner.,,,,,Highest,Done,Done,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,22/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,LEG-353,10353,Optimize user profile database queries,Part of the Legacy Platform initiative. Him similar foreign economic. Size family someone mention good human.,,,,,Highest,Done,Done,19/Sep/25 12:00 AM,23/Sep/25 12:00 AM,26/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,ALT-354,10354,Build asset listing risk disclosure system,Part of the Alt Assets initiative. Buy professor according term cost. Between carry skin our.,,,,,High,Done,Done,19/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,COMM-355,10355,Implement scheduled messages delivery tracking and analytics,Part of the Comms Platform initiative. Participant along outside she deal camera.,,,,,High,Done,Done,19/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,AUTH-356,10356,Implement device fingerprinting authentication flow,Part of the Auth Security initiative. Hit effort type live look keep hard. Listen certain top seek sea.,,,,,Low,Done,Done,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,TRADE-357,10357,Create order matching admin dashboard view,Part of the Trading Feature initiative. Quite stop trip.,,,,,Medium,In Progress,,19/Sep/25 12:00 AM,20/Sep/25 12:00 AM,20/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,COMM-358,10358,Implement priority routing delivery tracking and analytics,Part of the Comms Platform initiative. Imagine behind fast lead win wind. Use try positive lot interesting.,,,,,Medium,In Progress,,19/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,19/Sep/25 12:00 AM
Task,LEG-359,10359,Migrate account service to microservices architecture,Part of the Legacy Platform initiative. Hit use sport play north more.,,,,,Medium,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,21/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,COMM-360,10360,Build user preferences unsubscribe and preference flow,Part of the Comms Platform initiative. Enter leg base government whether sea black. However represent course strong.,,,,,High,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,23/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,ALT-361,10361,Design market overview page layout and UX,Part of the Alt Assets initiative. Friend perhaps always might rise daughter. Put include account painting care general both.,,,,,High,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,AUTH-362,10362,Implement identity provider comprehensive audit logging,Part of the Auth Security initiative. Miss through whether half relate.,,,,,Low,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,24/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,AUTH-363,10363,Enable biometric login for API authentication,Part of the Auth Security initiative. Everyone across chair again.,,,,,Medium,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,ALT-364,10364,Create crypto assets investment workflow,Part of the Alt Assets initiative. Art natural live show short claim car third.,,,,,Low,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,21/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,COMM-365,10365,Optimize notification hub message queue processing,Part of the Comms Platform initiative. Reflect purpose people ask bar dog. Central set new happen first blue.,,,,,Medium,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,21/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,TRADE-366,10366,Implement order matching core functionality,Part of the Trading Feature initiative. Commercial maintain age continue husband. Operation occur wide stay simply citizen.,,,,,High,Done,Done,20/Sep/25 12:00 AM,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,20/Sep/25 12:00 AM
Task,TRADE-367,10367,Implement stop loss error handling and retry logic,Part of the Trading Feature initiative. Yeah happy just trip. They stuff party not begin.,,,,,Medium,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,24/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,LEG-368,10368,Upgrade account balance to support new requirements,Part of the Legacy Platform initiative. Writer suggest along certainly.,,,,,High,Done,Done,21/Sep/25 12:00 AM,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,AUTH-369,10369,Build SQL injection defense incident response system,Part of the Auth Security initiative. Hand article break really argue generation food.,,,,,High,Done,Done,21/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,LEG-370,10370,Fix memory leak in REST API service,Part of the Legacy Platform initiative. Wall well machine find reduce. Single despite which agree prove concern father.,,,,,High,Done,Done,21/Sep/25 12:00 AM,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,LEG-371,10371,Update {library} dependency to latest version,Part of the Legacy Platform initiative. Draw face property painting always name central majority. Point meeting write.,,,,,Medium,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,22/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,ALT-372,10372,Design analytics dashboard page layout and UX,Part of the Alt Assets initiative. Whom between piece.,,,,,High,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,COMM-373,10373,Add template engine rate limiting and throttling,Part of the Comms Platform initiative. Early least particularly finish off reflect.,,,,,High,In Progress,,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,24/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,ALT-374,10374,Build NFT marketplace data visualization dashboard,Part of the Alt Assets initiative. Way over draw decision performance wear. Mean modern friend stop want film throughout.,,,,,Highest,Done,Done,21/Sep/25 12:00 AM,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,21/Sep/25 12:00 AM
Task,LEG-375,10375,Add comprehensive tests for notification service,Part of the Legacy Platform initiative. Campaign policy program itself arm part. Several six quite.,,,,,Medium,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,COMM-376,10376,Add queue processor retry and fallback mechanism,Part of the Comms Platform initiative. Suddenly administration owner yeah growth group participant. Body baby board beyond bag.,,,,,Highest,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,23/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,ALT-377,10377,Add alternative assets regulatory compliance checks,Part of the Alt Assets initiative. Better director maintain every but. Live artist daughter nothing pass.,,,,,High,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,23/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,COMM-378,10378,Build scheduled messages unsubscribe and preference flow,Part of the Comms Platform initiative. Candidate international hit table.,,,,,High,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,LEG-379,10379,Add comprehensive tests for session handler,Part of the Legacy Platform initiative. Measure student kind likely still personal.,,,,,High,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,23/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,ALT-380,10380,Implement compliance third-party data integration,Part of the Alt Assets initiative. Challenge trade church way for. Discussion in field world that.,,,,,Highest,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,AUTH-381,10381,Implement session store comprehensive audit logging,Part of the Auth Security initiative. Beat question baby entire media better until.,,,,,Medium,Done,Done,22/Sep/25 12:00 AM,23/Sep/25 12:00 AM,26/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,AUTH-382,10382,Implement OAuth 2.0 password security policy,Part of the Auth Security initiative. Short near list catch gun away.,,,,,High,In Progress,,22/Sep/25 12:00 AM,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,TRADE-383,10383,Create real-time pricing admin dashboard view,Part of the Trading Feature initiative. But fight property group.,,,,,Medium,Done,Done,22/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,22/Sep/25 12:00 AM
Task,TRADE-384,10384,Implement real-time pricing core functionality,Part of the Trading Feature initiative. Why believe five center small notice.,,,,,Highest,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,24/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,AUTH-385,10385,Implement OAuth 2.0 password security policy,Part of the Auth Security initiative. This institution trade culture visit fire. Role bring arm.,,,,,High,In Progress,,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,24/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,AUTH-386,10386,Enable session timeout for user login,Part of the Auth Security initiative. Knowledge within against. Near trouble guy for front big article.,,,,,Highest,Done,Done,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,COMM-387,10387,Create push notification notification templates,Part of the Comms Platform initiative. Resource another identify happen cause every pay air. Year range talk house various.,,,,,Highest,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,AUTH-388,10388,Implement OAuth 2.0 authentication flow,Part of the Auth Security initiative. Ask police community year out let describe class.,,,,,Low,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,24/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,ALT-389,10389,Build portfolio tracker detailed asset view,Part of the Alt Assets initiative. During girl ever however. Old foot PM try where of.,,,,,High,Done,Done,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,27/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,ALT-390,10390,Design market overview page layout and UX,Part of the Alt Assets initiative. Director step general over kind. Mind check wide amount the three.,,,,,Medium,Done,Done,23/Sep/25 12:00 AM,25/Sep/25 12:00 AM,28/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,LEG-391,10391,Update {library} dependency to latest version,Part of the Legacy Platform initiative. Six speak third room energy method reason. Threat even book late second kitchen mother.,,,,,Medium,Done,Done,23/Sep/25 12:00 AM,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,23/Sep/25 12:00 AM
Task,COMM-392,10392,Implement batch notifications message template system,Part of the Comms Platform initiative. Culture hospital artist talk wrong class tax institution.,,,,,Highest,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,27/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,TRADE-393,10393,Create order book React UI component,Part of the Trading Feature initiative. Room authority sometimes leave. Work maintain impact whole truth rule back.,,,,,Medium,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,TRADE-394,10394,Design portfolio view architecture and data models,Part of the Trading Feature initiative. Sister senior family stuff hour medical seven suffer.,,,,,High,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,TRADE-395,10395,Implement order matching error handling and retry logic,Part of the Trading Feature initiative. Director simple born yourself. Against give audience hospital.,,,,,Highest,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,COMM-396,10396,Optimize template renderer message queue processing,Part of the Comms Platform initiative. Director ask general market.,,,,,Medium,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,25/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,AUTH-397,10397,Implement passwordless auth password security policy,Part of the Auth Security initiative. Modern either say movie simply resource today. Wall capital thus world television.,,,,,High,Done,Done,24/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,AUTH-398,10398,Add SQL injection defense detection and monitoring,Part of the Auth Security initiative. Music light return sister.,,,,,Medium,Done,Done,24/Sep/25 12:00 AM,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,ALT-399,10399,Add alternative assets performance metrics tracking,Part of the Alt Assets initiative. Arm ability open four tell push image. Entire reality institution Republican risk.,,,,,High,Done,Done,24/Sep/25 12:00 AM,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,24/Sep/25 12:00 AM
Task,AUTH-400,10400,Add device fingerprinting compliance controls,Part of the Auth Security initiative. Think recognize knowledge this. Fact boy respond both threat pattern audience model.,,,,,Low,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,26/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,TRADE-401,10401,Build order matching order execution engine,Part of the Trading Feature initiative. Environmental item us worry cause challenge. Population add station fish money soon amount.,,,,,High,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,26/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,AUTH-402,10402,Enable OAuth 2.0 for user login,Part of the Auth Security initiative. Quickly several adult move. Increase wear interesting actually yard walk.,,,,,High,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,COMM-403,10403,Add preference manager webhook integration,Part of the Comms Platform initiative. Trial lawyer suffer arm design career while.,,,,,High,In Progress,,25/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,TRADE-404,10404,Optimize order book for high throughput,Part of the Trading Feature initiative. Within range four explain debate follow recognize. Just happy blood PM.,,,,,Medium,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,COMM-405,10405,Build priority routing user preference center,Part of the Comms Platform initiative. Camera table anyone determine them this research. Family become myself son eight any body.,,,,,Low,Done,Done,25/Sep/25 12:00 AM,26/Sep/25 12:00 AM,29/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,ALT-406,10406,Add tokenized assets advanced filtering and search,Part of the Alt Assets initiative. Manage fine difficult moment leg consider.,,,,,Low,Done,Done,25/Sep/25 12:00 AM,27/Sep/25 12:00 AM,29/Sep/25 12:00 AM,25/Sep/25 12:00 AM
Task,ALT-407,10407,Implement crypto assets portfolio allocation tools,Part of the Alt Assets initiative. Have by bill yes.,,,,,High,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,COMM-408,10408,Implement smart delivery message template system,Part of the Comms Platform initiative. Day far ready all answer.,,,,,Low,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,TRADE-409,10409,Create order matching admin dashboard view,Part of the Trading Feature initiative. Television everybody hair their subject clearly. Necessary level region economy.,,,,,Medium,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,29/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,TRADE-410,10410,Optimize trade execution for high throughput,Part of the Trading Feature initiative. Need suggest response certain. Job when suggest phone culture offer.,,,,,High,Done,Done,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,02/Oct/25 12:00 AM,26/Sep/25 12:00 AM
Task,LEG-411,10411,Improve error handling in user onboarding,Part of the Legacy Platform initiative. Air campaign reveal option inside structure course. Agent money growth leader court new brother.,,,,,High,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,27/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,AUTH-412,10412,Implement device fingerprinting authentication flow,Part of the Auth Security initiative. Listen power north record system. Visit assume less allow college.,,,,,Low,Done,Done,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,AUTH-413,10413,Build audit trail token validation service,Part of the Auth Security initiative. Politics smile probably his choice name. Figure value so dog three force.,,,,,Low,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,AUTH-414,10414,Enable passwordless auth for API authentication,Part of the Auth Security initiative. First property wall. Quickly friend and view quickly environment population dark.,,,,,High,Done,Done,26/Sep/25 12:00 AM,27/Sep/25 12:00 AM,27/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,TRADE-415,10415,Optimize portfolio view for high throughput,Part of the Trading Feature initiative. Particularly case find.,,,,,High,In Progress,,26/Sep/25 12:00 AM,28/Sep/25 12:00 AM,30/Sep/25 12:00 AM,26/Sep/25 12:00 AM
Task,TRADE-416,10416,Add market orders business logic and rules,Part of the Trading Feature initiative. Modern seek analysis leg. Stock somebody recent.,,,,,Low,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM
Task,ALT-417,10417,Add compliance performance metrics tracking,Part of the Alt Assets initiative. Education keep set such the. Speech group central tax.,,,,,Medium,Done,Done,27/Sep/25 12:00 AM,29/Sep/25 12:00 AM,30/Sep/25 12:00 AM,27/Sep/25 12:00 AM
Task,TRADE-418,10418,Implement trade confirmation core functionality,Part of the Trading Feature initiative. Order Congress enjoy return amount ok collection. Message development prevent.,,,,,Medium,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM
Task,AUTH-419,10419,Implement SQL injection defense protection measures,Part of the Auth Security initiative. Then article back authority central treatment.,,,,,High,In Progress,,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,29/Sep/25 12:00 AM,27/Sep/25 12:00 AM
Task,TRADE-420,10420,Implement real-time pricing error handling and retry logic,Part of the Trading Feature initiative. Think relate person market remember on real.,,,,,Medium,Done,Done,27/Sep/25 12:00 AM,28/Sep/25 12:00 AM,28/Sep/25 12:00 AM,27/Sep/25 12:00 AM
